direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,capital_before_entry,trade_risk,symbol,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type
SHORT,98.355,2.0,1.18875,,95.45,1.5719557195571985,TREND,34.2364,1.585,8.3822,36.6832,4.0,4_to_5,1.0,,True,SWEEP_LOW,,2.0900000000000034,,,BOS,True,,,101.065,2022-02-17 14:00:00,2.5,momentum,full,NONE,False,momentum,19.0,BELOW,2.7099999999999937,15m,0.208542691037953,1.1303013854257027,113.03013854257026,1.1303013854257027,SOLUSDT,18,1.7933579335793397,2.2509225092251004,0.0,2.2509225092251004,98.355,92.255,101.065,0,0.5651506927128513,0.5,1,True,95.64500000000001,37,1142,2022-02-18 08:00:00,95.45,1.170967210178105,stop_loss,trailing_stop
SHORT,1.0345,,0.007687,,1.0139,2.5,TREND,37.5247,0.0102,16.2369,22.0906,3.0,3_to_4,0.5,,True,,,0.007799999999999807,,,BOS,True,,,1.038,2022-02-18 12:00:00,2.5,momentum,,NONE,False,momentum,27.0,BELOW,0.010299999999999976,,2.9607550861477767,0.5921510172295553,118.43020344591106,0.5921510172295553,ADAUSDT,2,1.5825242718446622,4.514563106796126,0.0,4.514563106796126,1.0345,0.988,1.0448,0,0.03049577738732203,0.5,1,True,1.0242,38,1164,2022-02-18 14:00:00,1.0139,0.09148733216196608,stop_loss,trailing_stop
SHORT,316.85,,2.590179,,311.8,1.4622422978920604,TREND,31.3567,3.4536,12.7198,21.7166,3.5,3_to_4,0.5,,False,SWEEP_LOW,,2.25,,,BOS,False,,,318.7,2022-02-18 15:00:00,2.5,momentum,,NONE,False,momentum,25.0,BELOW,3.4535999999999945,,0.17159151433008052,0.5926084538903651,118.52169077807302,0.5926084538903651,BCHUSDT,4,2.750752837618721,3.069261060921948,0.0,3.069261060921948,316.85,306.25,320.3036,0,0.0,0.0,0,False,313.3964,39,1167,2022-02-18 19:00:00,311.8,0.8665371473669086,stop_loss,trailing_stop
SHORT,16.392,1.0,0.190661,,15.32,2.1441717791411,TREND,31.7411,0.2542,5.5353,42.7929,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.38500000000000156,,,BOS,True,,,17.044,2022-02-17 14:15:00,2.5,zone,full,NONE,False,zone,,BELOW,0.652000000000001,15m,0.8667955409706295,1.1303013854257027,113.03013854257026,1.1303013854257027,LINKUSDT,35,1.911042944785271,2.085889570552143,0.0,2.085889570552143,16.392,15.032,17.044,0,0.5651506927128513,0.5,1,True,15.739999999999998,36,1142,2022-02-19 01:00:00,15.32,1.4943555126333654,stop_loss,trailing_stop
SHORT,10.373,1.0,0.133982,,9.952,1.836507936507929,TREND,37.6049,0.1786,2.2791,33.1867,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.12100000000000044,,,BOS,False,,,10.688,2022-02-18 22:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.3150000000000013,,0.9475256184558686,0.5969411396271996,119.38822792543994,0.5969411396271996,UNIUSDT,15,1.663492063492054,1.9428571428571353,0.13650793650793924,1.9428571428571353,10.416,9.761,10.688,0,0.2984705698135998,0.5,1,True,10.057999999999998,40,1174,2022-02-19 13:00:00,9.952,0.6973788551835198,stop_loss,trailing_stop
SHORT,26.3804,3.0,0.240804,,26.5,0.29365079365079616,TREND,31.1849,0.3211,12.3471,23.0256,3.0,3_to_4,0.5,,True,SWEEP_LOW,,0.28000000000000114,,,BOS,True,,,26.96,2022-02-20 04:00:00,2.5,momentum,full,NONE,False,momentum,10.0,BELOW,0.5795999999999992,,0.5244132259025922,0.607899811466284,121.57996229325681,0.607899811466284,ATOMUSDT,8,1.3895790200138085,1.6570048309178764,0.2839889579020019,1.6570048309178764,26.545,25.42,26.96,0,0.303949905733142,0.5,1,True,25.800800000000002,41,1204,2022-02-20 12:00:00,26.5,0.24123008391519285,stop_loss,trailing_stop
SHORT,80.285,1.0,1.12125,,78.82,0.2705447830101573,TREND,37.2685,1.495,8.4329,27.8309,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.6599999999999966,,,BOS,False,,,85.7,2022-02-20 12:15:00,2.5,zone,full,NONE,False,zone,,BELOW,5.415000000000006,15m,0.11248494217652066,0.6091059618858601,121.82119237717201,0.6091059618858601,AVAXUSDT,13,0.6481994459833771,0.6999076638965813,0.26962142197599376,0.6999076638965813,81.745,76.495,85.7,0,0.0,0.0,0,False,74.86999999999999,42,1212,2022-02-21 01:00:00,78.82,0.16479044028860315,stop_loss,trailing_stop
SHORT,86.155,,1.806964,,83.42,0.4577405857740589,TREND,34.721,2.4093,9.9022,39.075,4.0,4_to_5,1.0,,True,SWEEP_LOW,,1.394999999999996,,,BOS,True,,,92.13,2022-02-21 22:15:00,2.5,momentum,,NONE,False,momentum,3.0,BELOW,5.974999999999994,15m,0.20416064069867904,1.219859828174606,121.98598281746061,1.219859828174606,SOLUSDT,7,0.7740585774058585,0.8719665271966549,0.0,0.8719665271966549,86.155,80.945,92.13,0,0.0,0.0,0,False,80.18,43,1246,2022-02-22 05:00:00,83.42,0.5583793523108871,stop_loss,trailing_stop
SHORT,0.8994,1.0,0.017368,,0.7869,2.302884615384614,TREND,35.3343,0.0232,10.95,32.7576,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.02760000000000007,,,BOS,False,,,0.9618,2022-02-24 01:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.06240000000000001,,3.0636090542442878,0.6127218108488576,122.5443621697715,0.6127218108488576,ADAUSDT,14,2.206730769230768,2.4743589743589736,0.0,2.4743589743589736,0.8994,0.745,0.9618,0,0.19116920498484358,0.5,1,True,0.837,44,1297,2022-02-24 15:00:00,0.7869,0.5358252235873258,stop_loss,trailing_stop
SHORT,49.795,2.0,0.842411,,43.85,2.5186757215619693,TREND,36.1237,1.1232,11.0334,33.0366,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,1.0249999999999986,,,BOS,False,,,52.74,2022-02-24 01:00:00,2.5,zone,full,NONE,False,zone,,BELOW,2.9450000000000003,,0.10402747213053608,0.6127218108488576,122.5443621697715,0.6127218108488576,AXSUSDT,14,2.422750424448219,2.70967741935484,0.0,2.70967741935484,49.795,41.815,52.74,0,0.3063609054244288,0.5,1,True,46.85,45,1297,2022-02-24 15:00:00,43.85,0.9248042272404657,stop_loss,trailing_stop
SHORT,8.606,1.0,0.149679,,7.828,1.5701513067400266,TREND,35.0459,0.1996,8.8404,30.3865,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.1689999999999987,,,BOS,False,,,9.333,2022-02-24 01:45:00,2.5,zone,full,NONE,False,zone,,BELOW,0.7270000000000003,15m,0.42140427156042454,0.6127218108488576,122.5443621697715,0.6127218108488576,NEARUSDT,14,1.4580467675378255,1.6877579092159556,0.028885832187071234,1.6877579092159556,8.627,7.379,9.333,0,0.3063609054244288,0.5,1,True,7.879,46,1297,2022-02-24 15:00:00,7.828,0.6342134286984389,stop_loss,trailing_stop
SHORT,15.628,1.0,0.190661,,15.75,1.811728395061727,TREND,31.7411,0.2542,5.5353,42.7929,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.38500000000000156,,,BOS,True,,,17.044,2022-02-18 11:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.9720000000000013,15m,0.8667955409706295,1.1303013854257027,113.03013854257026,0.842525265823453,LINKUSDT,180,4.056584362139912,4.3641975308641925,0.13168724279835384,4.3641975308641925,15.756,11.386,17.044,1,0.5651506927128513,0.5,1,True,15.739999999999998,36,1142,2022-02-25 23:00:00,14.353,1.6703150074504043,timeout,timeout
LONG,29.6237,1.0,0.447321,,29.26,-0.35878465029101103,TREND,38.9697,0.5964,26.3473,8.6228,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.7949999999999982,,,BOS,False,,28.61,,2022-02-26 23:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,1.0137,,0.6230123313443234,0.6315476002837407,126.30952005674814,0.6315476002837407,ATOMUSDT,1,0.0,0.27256584788398847,0.7681759889513669,0.27256584788398847,29.9,28.845,28.61,0,0.0,0.0,0,False,30.6374,47,1367,2022-02-27 00:00:00,29.26,-0.22658958490992914,stop_loss,trailing_stop
SHORT,9.936,1.0,0.133982,,10.373,2.879862700228834,TREND,37.6049,0.1786,2.2791,33.1867,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.12100000000000044,,,BOS,False,,,10.688,2022-02-19 11:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.4369999999999994,,0.9475256184558686,0.5969411396271996,119.38822792543994,0.414068695265214,UNIUSDT,188,5.242562929061793,5.567505720823806,0.5995423340961117,5.567505720823806,10.198,7.503,10.688,1,0.2984705698135998,0.5,1,True,10.057999999999998,40,1174,2022-02-27 07:00:00,8.896,1.2838972130077024,timeout,timeout
SHORT,0.2209,,0.002574,,0.21565,0.7191780821917841,TREND,36.9228,0.0034,21.7482,32.9865,3.0,3_to_4,0.5,,True,,,0.003049999999999997,,,BOS,True,,,0.2282,2022-02-27 14:00:00,2.5,momentum,,NONE,False,momentum,6.0,BELOW,0.007299999999999973,15m,6.368341384242296,0.6368341384242296,127.36682768484592,0.6368341384242296,HBARUSDT,1,0.0,0.5958904109589092,0.06849315068493182,0.5958904109589092,0.2214,0.21655,0.2282,0,0.0,0.0,0,False,0.21360000000000004,48,1382,2022-02-27 15:00:00,0.21565,0.03343379226727208,stop_loss,trailing_stop
SHORT,75.4,1.0,1.607679,,78.76,-0.49086924762600437,TREND,34.8507,2.1436,5.3815,34.855,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.815000000000012,,,BOS,False,,,82.245,2022-02-28 00:00:00,2.5,zone,full,NONE,False,zone,,BELOW,6.844999999999999,15m,0.09306081919438511,0.6370013073855659,127.40026147711319,0.6370013073855659,AVAXUSDT,14,0.3696128560993428,0.534696859021185,0.6851716581446309,0.534696859021185,80.09,71.74,82.245,0,0.0,0.0,0,False,68.555,49,1392,2022-02-28 14:00:00,78.76,-0.3126843524931339,stop_loss,trailing_stop
LONG,85.965,1.0,1.647054,,85.86,-0.04449152542373051,TREND,31.2838,2.1961,23.8738,18.5233,3.5,3_to_4,0.5,BULLISH_BOS,False,,,2.910000000000011,,,BOS,False,,83.605,,2022-03-01 20:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,2.3599999999999994,15m,0.26925334136572054,0.6354378856231003,127.08757712462005,0.6354378856231003,AVAXUSDT,4,0.3622881355932161,0.5826271186440679,0.6800847457627137,0.5826271186440679,87.34,84.36,83.605,0,0.0,0.0,0,False,88.325,50,1436,2022-03-02 00:00:00,85.86,-0.028271600843401728,stop_loss,trailing_stop
SHORT,20.13,3.0,0.224464,,19.97,0.8809523809523798,TREND,36.9531,0.2993,10.7399,34.8449,3.0,3_to_4,0.5,,True,,,0.16000000000000014,,,BOS,True,,,20.55,2022-03-03 16:15:00,2.5,momentum,full,NONE,False,momentum,15.0,BELOW,0.4200000000000017,15m,0.7563053900224771,0.6352965276188833,127.05930552377666,0.6352965276188833,FILUSDT,5,0.7857142857142785,1.4047619047618987,0.0,1.4047619047618987,20.13,19.54,20.55,0,0.31764826380944167,0.5,1,True,19.709999999999997,51,1480,2022-03-03 21:00:00,19.97,0.4386571262130381,stop_loss,trailing_stop
SHORT,308.95,,2.85,,307.2,0.15837104072398173,TREND,35.06,3.8,15.3195,38.7218,3.5,3_to_4,0.5,BEARISH_BOS,False,,,4.25,,,BOS,False,,,320.0,2022-03-04 00:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,11.050000000000011,,0.05769138581447492,0.6374898132499486,127.4979626499897,0.6374898132499486,BCHUSDT,8,0.37104072398189697,0.7058823529411767,0.0,0.7058823529411767,308.95,301.15,320.0,0,0.0,0.0,0,False,297.9,52,1488,2022-03-04 08:00:00,307.2,0.10095992517533112,stop_loss,trailing_stop
SHORT,0.7361,,0.008121,,0.7399,-0.09973753280839956,TREND,38.1335,0.0108,11.0158,41.5567,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.006099999999999994,,,BOS,True,,,0.7742,2022-03-04 01:45:00,2.5,momentum,,NONE,False,momentum,1.0,BELOW,0.03810000000000002,15m,6.374898132499485,1.2749796264998972,127.4979626499897,1.2749796264998972,XRPUSDT,7,0.09448818897637623,0.29921259842519576,0.17847769028871455,0.29921259842519576,0.7429,0.7247,0.7742,0,0.0,0.0,0,False,0.698,53,1489,2022-03-04 08:00:00,0.7399,-0.024224612903498206,stop_loss,trailing_stop
SHORT,0.8815,,0.009482,,0.8461,1.246478873239432,TREND,37.1988,0.0126,11.4124,32.7119,3.0,3_to_4,0.5,,True,,,0.013799999999999923,,,BOS,True,,,0.9099,2022-03-04 20:00:00,2.5,momentum,,NONE,False,momentum,12.0,BELOW,0.028400000000000092,,6.378734898113077,0.6378734898113078,127.57469796226154,0.6378734898113078,ADAUSDT,9,2.1197183098591452,2.2676056338028063,0.0,2.2676056338028063,0.8815,0.8171,0.9099,0,0.0,0.0,0,False,0.8530999999999999,54,1508,2022-03-05 05:00:00,0.8461,0.22580721539320284,stop_loss,trailing_stop
SHORT,0.841,,0.009482,,0.8461,-0.4903846153846112,TREND,37.1988,0.0126,11.4124,32.7119,3.0,3_to_4,0.5,,True,,,0.013799999999999923,,,BOS,True,,,0.9099,2022-03-04 21:00:00,2.5,momentum,,NONE,False,momentum,12.0,BELOW,0.010400000000000076,,6.378734898113077,0.6378734898113078,127.57469796226154,0.06633884294037648,ADAUSDT,8,1.8942307692307496,2.298076923076899,0.6057692307692344,2.298076923076899,0.8473,0.8171,0.9099,1,0.0,0.0,0,False,0.8530999999999999,54,1508,2022-03-05 05:00:00,0.8461,-0.03253154798037665,stop_loss,trailing_stop
SHORT,87.875,1.0,0.661875,,88.14,-0.1041257367387035,TREND,32.8399,0.8825,3.1161,41.2384,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.6949999999999932,,,BOS,True,,,90.42,2022-03-06 09:00:00,2.5,zone,full,NONE,False,zone,,BELOW,2.5450000000000017,15m,0.5020352598415492,1.2776797362967436,127.76797362967436,1.2776797362967436,SOLUSDT,7,0.5834970530451861,0.9155206286836922,0.13948919449901914,0.9155206286836922,88.23,85.545,90.42,0,0.0,0.0,0,False,85.33,55,1545,2022-03-06 16:00:00,88.14,-0.1330393438580108,stop_loss,trailing_stop
SHORT,0.1238,1.0,0.000787,,0.1235,0.6999999999999963,TREND,33.2775,0.0011,2.7211,41.4966,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.001899999999999999,,,BOS,True,,,0.1253,2022-03-06 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.0015000000000000013,,3.194199340741859,1.2776797362967436,127.76797362967436,1.2776797362967436,DOGEUSDT,6,1.0666666666666593,1.599999999999998,0.0,1.599999999999998,0.1238,0.1214,0.1253,0,0.004791299011112793,0.5,1,True,0.12229999999999999,58,1546,2022-03-06 16:00:00,0.1235,0.005749558813335333,stop_loss,trailing_stop
SHORT,2609.5,1.0,14.183036,,2648.75,-0.611847233047544,TREND,37.6926,18.9107,2.2096,44.1171,4.0,4_to_5,1.0,BEARISH_BOS,True,,,28.75,,,BOS,True,,,2673.65,2022-03-06 10:45:00,2.5,zone,full,NONE,False,zone,,BELOW,64.15000000000009,15m,0.019917065257938297,1.2776797362967436,127.76797362967436,1.2776797362967436,ETHUSDT,6,0.041309431021045784,0.33515198752922787,0.6788776305533923,0.33515198752922787,2653.05,2588.0,2673.65,0,0.0,0.0,0,False,2545.35,59,1546,2022-03-06 16:00:00,2648.75,-0.7817448113740781,stop_loss,trailing_stop
SHORT,123.1009,1.0,1.098214,,119.05,2.0291608470801377,TREND,33.8711,1.4643,4.1463,45.122,4.0,4_to_5,1.0,BEARISH_BOS,True,,,2.1499999999999915,,,BOS,True,,,125.75,2022-03-06 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,2.6491000000000042,,0.24115354956338786,1.2776797362967436,127.76797362967436,1.2776797362967436,AAVEUSDT,11,1.9443962100335905,2.0576422181118046,0.0,2.0576422181118046,123.1009,117.65,125.75,0,0.6388398681483718,0.5,1,True,120.45179999999999,56,1546,2022-03-06 21:00:00,119.05,1.6157287820746995,stop_loss,trailing_stop
SHORT,0.8565,1.0,0.007162,,0.8382,1.7887323943662046,TREND,38.934,0.0095,2.917,41.1369,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.01540000000000008,,,BOS,True,,,0.8707,2022-03-06 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01419999999999999,,3.194199340741859,1.5970996703709295,127.76797362967436,1.5970996703709295,ADAUSDT,11,1.767605633802819,2.056338028169016,0.0,2.056338028169016,0.8565,0.8273,0.8707,0,0.04535763063853437,0.5,1,True,0.8423,57,1546,2022-03-06 21:00:00,0.8382,0.10381147857411069,stop_loss,trailing_stop
SHORT,8.9016,1.0,0.074839,,8.725,1.4178794178794243,TREND,36.4646,0.0998,3.0064,45.5261,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.17499999999999893,,,BOS,True,,,9.094,2022-03-06 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.19239999999999924,,3.194199340741859,1.5970996703709295,127.76797362967436,1.5970996703709295,UNIUSDT,11,1.8794178794178922,2.4043659043659145,0.0,2.4043659043659145,8.9016,8.439,9.094,0,0.6145639531587312,0.5,1,True,8.709200000000001,60,1546,2022-03-06 21:00:00,8.725,1.1786595567337452,stop_loss,trailing_stop
SHORT,0.8408,,0.00817,,0.817,2.18348623853211,TREND,38.2879,0.0109,20.1967,31.082,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.007499999999999951,,,BOS,True,,,0.8486,2022-03-07 00:00:00,2.5,momentum,,NONE,False,momentum,14.0,BELOW,0.01090000000000002,,6.4878569425319075,1.2975713885063815,129.75713885063814,1.2975713885063815,ADAUSDT,5,2.944954128440363,3.3211009174311874,0.0,3.3211009174311874,0.8408,0.8046,0.8517,0,0.0,0.0,0,False,0.8299,61,1560,2022-03-07 05:00:00,0.817,0.15441099523225968,stop_loss,trailing_stop
SHORT,8.689,,0.104357,,8.286,2.897196261682265,TREND,34.9232,0.1391,20.6879,33.9322,3.0,3_to_4,0.5,,True,,,0.07200000000000095,,,BOS,True,,,8.736,2022-03-07 00:00:00,2.5,momentum,,NONE,False,momentum,14.0,BELOW,0.1390999999999991,,4.664167464077606,0.6487856942531908,129.75713885063814,0.6487856942531908,UNIUSDT,6,3.4076204169662345,3.7023723939612068,0.0,3.7023723939612068,8.689,8.174,8.8281,0,0.0,0.0,0,False,8.549900000000001,62,1560,2022-03-07 06:00:00,8.286,1.8796594880232773,stop_loss,trailing_stop
SHORT,8.326,,0.103982,,8.286,0.07905138339921128,TREND,33.9756,0.1386,8.1401,39.4642,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.06099999999999994,,,BOS,False,,,8.832,2022-03-07 08:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.5060000000000002,,1.3022846772123875,0.6589560466694684,131.79120933389368,0.6589560466694684,UNIUSDT,2,0.18774703557312372,0.22529644268774845,0.027667984189722016,0.22529644268774845,8.34,8.212,8.832,0,0.0,0.0,0,False,7.82,64,1568,2022-03-07 10:00:00,8.286,0.052091387088496706,stop_loss,trailing_stop
SHORT,2545.05,,23.255357,,2529.6,0.16002071465562212,TREND,36.4837,31.0071,8.6846,47.8461,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,16.800000000000182,,,BOS,False,,,2641.6,2022-03-07 09:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,96.54999999999973,15m,0.006825023787358574,0.6589560466694684,131.79120933389368,0.6589560466694684,ETHUSDT,2,0.2532366649404489,0.2801657172449535,0.0,0.2801657172449535,2545.05,2518.0,2641.6,0,0.0,0.0,0,False,2448.5000000000005,63,1568,2022-03-07 10:00:00,2529.6,0.10544661751469182,stop_loss,trailing_stop
SHORT,99.88,,1.024286,,98.48,0.3070175438596471,TREND,39.0548,1.3657,26.2029,37.8661,4.0,4_to_5,1.0,,True,,,1.5999999999999943,,,BOS,True,,,104.44,2022-03-07 19:00:00,2.5,momentum,,NONE,False,momentum,11.0,BELOW,4.560000000000002,15m,0.28936128802301936,1.3194874733849689,131.94874733849687,1.3194874733849689,LTCUSDT,3,0.6118421052631559,0.8179824561403483,0.0,0.8179824561403483,99.88,96.15,104.44,0,0.0,0.0,0,False,95.32,65,1579,2022-03-07 22:00:00,98.48,0.4051058032322246,stop_loss,trailing_stop
SHORT,9.75,,0.162268,,9.668,0.16518936341660118,TREND,34.8231,0.2164,19.4454,31.5946,4.0,4_to_5,1.0,,True,,,0.2530000000000001,,,BOS,True,,,10.031,2022-03-07 19:00:00,2.5,momentum,,NONE,False,momentum,11.0,BELOW,0.4963999999999995,15m,2.658113362983421,1.3194874733849689,131.94874733849687,1.3194874733849689,NEARUSDT,3,0.5821917808219178,0.8843674456083813,0.19943593875906587,0.8843674456083813,9.849,9.311,10.2464,0,0.0,0.0,0,False,9.2536,66,1579,2022-03-07 22:00:00,9.668,0.21796529576464246,stop_loss,trailing_stop
LONG,393.2,1.0,3.061607,,393.65,0.031141868512109965,TREND,32.4478,4.0821,41.0324,14.2607,3.5,3_to_4,0.5,BULLISH_BOS,False,,,4.25,,,BOS,False,,378.75,,2022-03-09 10:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,14.449999999999989,15m,0.04587260153546499,0.6628590921874686,132.57181843749373,0.6628590921874686,BNBUSDT,2,0.1591695501730113,0.346020761245675,0.027681660899652426,0.346020761245675,398.2,392.8,378.75,0,0.0,0.0,0,False,407.65,67,1618,2022-03-09 12:00:00,393.65,0.020642670690958723,stop_loss,trailing_stop
SHORT,0.1205,1.0,0.001066,,0.1165,1.5256410256410229,TREND,36.9978,0.0014,7.0352,35.1759,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0015999999999999903,,,BOS,False,,,0.1244,2022-03-10 04:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.0039000000000000007,,3.3148115277046175,0.6629623055409235,132.5924611081847,0.6629623055409235,DOGEUSDT,5,1.1794871794871775,1.3846153846153848,0.0,1.3846153846153848,0.1205,0.1151,0.1244,0,0.01292776495804801,0.5,1,True,0.1166,68,1636,2022-03-10 09:00:00,0.1165,0.026187011068866447,stop_loss,trailing_stop
SHORT,13.73,2.0,0.17325,,13.142,1.3235294117647067,TREND,39.1446,0.231,14.7495,30.6122,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.1750000000000007,,,BOS,False,,,14.444,2022-03-10 04:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.7140000000000004,15m,0.46425931760568845,0.6629623055409235,132.5924611081847,0.6629623055409235,LINKUSDT,5,0.9047619047619053,1.03361344537815,0.0,1.03361344537815,13.73,12.992,14.444,0,0.33148115277046175,0.5,1,True,13.016,69,1636,2022-03-10 09:00:00,13.142,0.604465631522607,stop_loss,trailing_stop
SHORT,47.143,1.0,0.523929,,45.915,1.194963214487835,TREND,38.0519,0.6986,9.9182,35.5828,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.3100000000000023,,,BOS,False,,,48.91,2022-03-10 09:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.766999999999996,,0.18848771045667298,0.6661155687538808,133.22311375077615,0.6661155687538808,AXSUSDT,2,0.9241652518392792,1.0458404074702905,0.0,1.0458404074702905,47.143,45.295,48.91,0,0.3330577843769404,0.5,1,True,45.376000000000005,70,1641,2022-03-10 11:00:00,45.915,0.5645206928177351,stop_loss,trailing_stop
SHORT,45.51,1.0,0.523929,,45.915,-0.5,TREND,38.0519,0.6986,9.9182,35.5828,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.3100000000000023,,,BOS,False,,,48.91,2022-03-10 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.40500000000000114,,0.18848771045667298,0.6661155687538808,133.22311375077615,0.07633752273495277,AXSUSDT,1,0.0,0.3703703703703658,1.0617283950617247,0.3703703703703658,45.94,45.36,48.91,1,0.3330577843769404,0.5,1,True,45.376000000000005,70,1641,2022-03-10 11:00:00,45.915,0.25672026164198763,stop_loss,trailing_stop
SHORT,0.802,,0.009659,,0.8095,-0.14591439688715857,TREND,36.7989,0.0129,8.8186,40.7099,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.010800000000000032,,,BOS,False,,,0.8534,2022-03-10 13:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.0514,,6.702217735261794,0.6702217735261793,134.04435470523586,0.6702217735261793,ADAUSDT,7,0.03501945525291875,0.1750972762645916,0.20622568093385102,0.1750972762645916,0.8126,0.793,0.8534,0,0.0,0.0,0,False,0.7506,71,1645,2022-03-10 20:00:00,0.8095,-0.05026663301446312,stop_loss,trailing_stop
SHORT,288.65,,2.501786,,283.7,1.0645161290322478,TREND,33.6297,3.3357,12.5268,29.8715,4.0,4_to_5,1.0,,True,,,1.8500000000000227,,,BOS,True,,,293.3,2022-03-11 02:00:00,2.5,momentum,,NONE,False,momentum,12.0,BELOW,4.650000000000034,,0.28815932918757076,1.339940880722214,133.9940880722214,1.339940880722214,BCHUSDT,3,1.4731182795698743,1.6451612903225636,0.0,1.6451612903225636,288.65,281.0,293.3,0,0.0,0.0,0,False,283.99999999999994,72,1658,2022-03-11 05:00:00,283.7,1.426388679478472,stop_loss,trailing_stop
SHORT,8.6113,3.0,0.100607,,8.695,-0.2939936775553217,TREND,38.5261,0.1341,7.4547,33.0138,4.0,4_to_5,1.0,,True,,,0.06600000000000072,,,BOS,True,,,8.896,2022-03-11 02:00:00,2.5,momentum,full,NONE,False,momentum,12.0,BELOW,0.28470000000000084,,4.706501161651598,1.339940880722214,133.9940880722214,1.339940880722214,UNIUSDT,4,0.34878819810326384,0.798384264137685,0.5398665261678965,0.798384264137685,8.765,8.384,8.896,0,0.0,0.0,0,False,8.3266,73,1658,2022-03-11 06:00:00,8.695,-0.39393414723024034,stop_loss,trailing_stop
